personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,Full Name
203147,Chris,Smith,10/13/1987,Louisville,USA,74,200,TRUE,FALSE,FALSE,-1,-1,-1,Chris Smith
203148,Brian,Roberts,12/3/1985,Dayton,USA,73,173,TRUE,FALSE,FALSE,-1,-1,-1,Brian Roberts
203149,Micheal,Eric,,,,,,,,,,,,Micheal Eric
203153,Reeves,Nelson,,,,,,,,,,,,Reeves Nelson
203154,Greg,Somogyi,,,,,,,,,,,,Greg Somogyi
203155,Oscar,Bellfield,,,,,,,,,,,,Oscar Bellfield
203156,Henry,Sims,3/27/1990,Georgetown,USA,82,248,FALSE,TRUE,TRUE,-1,-1,-1,Henry Sims
203157,John,Shurna,,,,,,,,,,,,John Shurna
203158,Kevin,Jones,8/25/1989,West Virginia,USA,80,260,FALSE,TRUE,FALSE,-1,-1,-1,Kevin Jones
203159,Scott,Machado,6/8/1990,Iona,USA,73,205,TRUE,FALSE,FALSE,-1,-1,-1,Scott Machado
203160,Steven,Gray,,,,,,,,,,,,Steven Gray
203162,Ben,Hansbrough,12/23/1987,Notre Dame,USA,75,203162,TRUE,FALSE,FALSE,-22,-22,-22,Ben Hansbrough
203163,Carleton,Scott,,,,,,,,,,,,Carleton Scott
203164,Lance,Goulbourne,,,,,,,,,,,,Lance Goulbourne
203174,Tyler,Wilkerson,,,,,,,,,,,,Tyler Wilkerson
203176,Kyle,Fogg,,,,,,,,,,,,Kyle Fogg
203178,Wesley,Witherspoon,,,,,,,,,,,,Wesley Witherspoon
203180,Hank,Thorns,,,,,,,,,,,,Hank Thorns
203183,Tony,Mitchell,8/7/1989,Alabama,USA,78,216,FALSE,TRUE,FALSE,-1,-1,-1,Tony Mitchell
203185,Carlon,Brown,,,,,,,,,,,,Carlon Brown
203186,Willie,Reed,5/16/1990,St. Louis,USA,83,245,FALSE,FALSE,TRUE,2011,0,0,Willie Reed
203187,Chris,Johnson,4/29/1990,Dayton,USA,78,206,FALSE,TRUE,FALSE,-1,-1,-1,Chris Johnson
203190,Micah,Downs,,,,,,,,,,,,Micah Downs
203191,Josh,Akognon,,,,,,,,,,,,Josh Akognon
203192,Demonte,Harper,,,,,,,,,,,,Demonte Harper
203193,Dallas,Lauderdale,,,,,,,,,,,,Dallas Lauderdale
203195,Michael,Dunigan,,,,,,,,,,,,Michael Dunigan
203196,Ronnie,Aguilar,,,,,,,,,,,,Ronnie Aguilar
203197,Diante,Garrett,11/3/1988,Iowa State,USA,76,190,TRUE,FALSE,FALSE,-1,-1,-1,Diante Garrett
203198,Kevin,Anderson,,,,,,,,,,,,Kevin Anderson
203199,DeQuan,Jones,6/20/1990,Miami,USA,80,221,FALSE,TRUE,FALSE,-1,-1,-1,DeQuan Jones
203200,Justin,Holiday,4/5/1989,Washington,USA,78,180,TRUE,TRUE,FALSE,-1,-1,-1,Justin Holiday
203201,Mustapha,Farrakhan,,,,,,,,,,,,Mustapha Farrakhan
203203,Chris,Wright,11/4/1989,Georgetown,USA,73,210,TRUE,FALSE,FALSE,-1,-1,-1,Chris Wright
203204,Devin,Searcy,,,,,,,,,,,,Devin Searcy
203206,Ryan,Allen,,,,,,,,,,,,Ryan Allen
203210,JaMychal,Green,6/21/1990,Alabama,USA,81,227,FALSE,TRUE,TRUE,-1,-1,-1,JaMychal Green
203262,Mac,Koshwal,,,,,,,,,,,,Mac Koshwal
203263,James,Nunnally,7/14/1990,Cal-Santa Barbara,USA,79,205,FALSE,TRUE,FALSE,-1,-1,-1,James Nunnally
203268,Jorge,Gutierrez,12/27/1988,California,Mexico,75,189,TRUE,FALSE,FALSE,-1,-1,-1,Jorge Gutierrez
203315,Toure',Murry,11/8/1989,Wichita State,USA,77,195,FALSE,TRUE,FALSE,-1,-1,-1,Toure' Murry
203317,Tim,Ohlbrecht,8/30/1988,Skyliners Frankfurt,Germany,83,255,FALSE,TRUE,TRUE,-1,-1,-1,Tim Ohlbrecht
203318,Glen,Rice,1/1/1991,Georgia Tech,USA,78,206,TRUE,TRUE,FALSE,2013,2,35,Glen Rice
203327,Daniel,Nwaelele,,,,,,,,,,,,Daniel Nwaelele
203377,Ramone,Moore,,,,,,,,,,,,Ramone Moore
203382,Aron,Baynes,12/9/1986,Washington State,Australia,82,260,FALSE,TRUE,TRUE,-1,-1,-1,Aron Baynes
203457,Nerlens,Noel,4/10/1994,Kentucky,USA,82,220,FALSE,TRUE,TRUE,2013,1,6,Nerlens Noel
203459,Allen,Crabbe,4/9/1992,California,USA,77,212,TRUE,TRUE,FALSE,2013,2,31,Allen Crabbe
203460,Andre,Roberson,12/4/1991,Colorado,USA,79,210,TRUE,TRUE,FALSE,2013,1,26,Andre Roberson
203461,Anthony,Bennett,3/14/1993,UNLV,Canada,80,235,FALSE,TRUE,FALSE,2013,1,1,Anthony Bennett
203462,Archie,Goodwin,8/17/1994,Kentucky,USA,77,205,TRUE,FALSE,FALSE,2013,1,29,Archie Goodwin
203463,Ben,McLemore,2/11/1993,Kansas,USA,75,195,TRUE,FALSE,FALSE,2013,1,7,Ben McLemore
203464,Brandon,Paul,4/30/1991,Illinois,USA,76,200,TRUE,FALSE,FALSE,-1,-1,-1,Brandon Paul
203466,CJ,Leslie,,,,,,,,,,,,CJ Leslie
203467,Carrick,Felix,8/17/1990,Arizona State,USA,78,201,TRUE,TRUE,FALSE,2013,2,33,Carrick Felix
203469,Cody,Zeller,10/5/1992,Indiana,USA,83,240,FALSE,TRUE,TRUE,2013,1,4,Cody Zeller
203471,Dennis,Schroder,9/15/1993,,,73,172,TRUE,FALSE,FALSE,,,,Dennis Schroder
203472,Deshaun,Thomas,,,,,,,,,,,,Deshaun Thomas
203473,Dewayne,Dedmon,8/12/1989,Southern California,USA,82,245,FALSE,FALSE,TRUE,-1,-1,-1,Dewayne Dedmon
203474,DJ,Stephens,12/19/1990,Memphis,USA,77,188,TRUE,TRUE,FALSE,-1,-1,-1,DJ Stephens
203475,Erick,Green,5/9/1991,Virginia Tech,USA,76,185,TRUE,FALSE,FALSE,2013,2,46,Erick Green
203476,Gorgui,Dieng,1/18/1990,Louisville,Senegal,82,248,FALSE,FALSE,TRUE,2013,1,21,Gorgui Dieng
203477,Isaiah,Canaan,5/21/1991,Murray State,USA,72,200,TRUE,FALSE,FALSE,2013,2,34,Isaiah Canaan
203479,Jamaal,Franklin,7/21/1991,San Diego State,USA,77,191,TRUE,FALSE,FALSE,2013,2,41,Jamaal Franklin
203480,James,Southerland,4/28/1990,Syracuse,USA,80,215,FALSE,TRUE,FALSE,-1,-1,-1,James Southerland
203481,Jeff,Withey,3/7/1990,Kansas,USA,84,230,FALSE,FALSE,TRUE,2013,2,39,Jeff Withey
203483,Kenny,Kadji,,,,,,,,,,,,Kenny Kadji
203485,Lorenzo,Brown,8/26/1990,North Carolina State,USA,77,189,TRUE,FALSE,FALSE,2013,2,52,Lorenzo Brown
203487,Michael,Carter-Williams,10/10/1991,Syracuse,USA,77,190,TRUE,FALSE,FALSE,2013,1,11,Michael Carter-Williams
203488,Mike,Muscala,7/1/1991,Bucknell,USA,83,240,FALSE,TRUE,TRUE,2013,2,44,Mike Muscala
203489,Nate,Wolters,5/15/1991,South Dakota State,USA,76,190,TRUE,FALSE,FALSE,2013,2,38,Nate Wolters
203490,Otto,Porter Jr.,6/3/1993,Georgetown,USA,80,198,FALSE,TRUE,FALSE,2013,1,3,Otto Porter Jr.
203491,Peyton,Siva,10/24/1990,Louisville,USA,72,185,TRUE,FALSE,FALSE,2013,2,56,Peyton Siva
203492,Ray,McCallum,6/12/1991,Detroit,USA,75,190,TRUE,FALSE,FALSE,2013,2,36,Ray McCallum
203493,Reggie,Bullock,3/16/1991,North Carolina,USA,78,205,TRUE,TRUE,FALSE,2013,1,25,Reggie Bullock
203494,Richard,Howell,,,,,,,,,,,,Richard Howell
203495,Ricky,Ledo,9/10/1992,Providence,USA,79,195,TRUE,FALSE,FALSE,2013,2,43,Ricky Ledo
203496,Robert,Covington,12/14/1990,Tennessee State,USA,79,209,FALSE,TRUE,FALSE,-1,-1,-1,Robert Covington
203498,Shabazz,Muhammad,11/13/1992,UCLA,USA,78,203498,TRUE,TRUE,FALSE,2013,1,14,Shabazz Muhammad
203499,Shane,Larkin,10/2/1992,Miami,USA,71,175,TRUE,FALSE,FALSE,2013,1,18,Shane Larkin
203502,Tony,Mitchell,4/7/1992,North Texas,USA,,,,,,2013,2,37,Tony Mitchell
203503,Tony,Snell,11/10/1991,New Mexico,USA,78,213,TRUE,FALSE,FALSE,2013,1,20,Tony Snell
203504,Trey,Burke,11/12/1992,Michigan,USA,72,185,TRUE,FALSE,FALSE,2013,1,9,Trey Burke
203505,Vander,Blue,7/17/1992,Marquette,USA,77,200,TRUE,FALSE,FALSE,-1,-1,-1,Vander Blue
203506,Victor,Oladipo,5/4/1992,Indiana,USA,75,213,TRUE,FALSE,FALSE,2013,1,2,Victor Oladipo
203508,Sergey,Karasev,10/26/1993,Zenit Saint Petersburg,Russia,79,208,TRUE,TRUE,FALSE,2013,1,19,Sergey Karasev
203509,Myck,Kabongo,,,,,,,,,,,,Myck Kabongo
203510,Pierre,Jackson,8/29/1991,Baylor,USA,70,180,TRUE,FALSE,FALSE,2013,2,42,Pierre Jackson
203511,Grant,Jerrett,7/8/1993,Arizona,USA,82,203511,FALSE,TRUE,FALSE,2013,2,40,Grant Jerrett
203512,Lucas,Nogueira,7/26/1992,Estudiantes,Brazil,84,203512,FALSE,FALSE,TRUE,2013,1,16,Lucas Nogueira
203513,Erik,Murphy,10/26/1990,Florida,Finland,82,230,FALSE,TRUE,FALSE,2013,2,49,Erik Murphy
203515,Phil,Pressey,2/17/1991,Missouri,USA,71,175,TRUE,FALSE,FALSE,-1,-1,-1,Phil Pressey
203516,James,Ennis III,7/1/1990,Cal State-Long Beach,USA,78,215,FALSE,TRUE,FALSE,2013,2,50,James Ennis III
203517,Nemanja,Nedovic,6/16/1991,Lietuvos rytas Vilnius,Serbia,75,203517,TRUE,FALSE,FALSE,2013,1,30,Nemanja Nedovic
203518,Alex,Abrines,8/1/1993,FC Barcelona,Spain,78,200,TRUE,FALSE,FALSE,2013,2,32,Alex Abrines
203519,Adonis,Thomas,3/25/1993,Memphis,USA,79,203519,TRUE,TRUE,FALSE,-22,-22,-22,Adonis Thomas
203520,Livio,Jean-Charles,,,,,,,,,,,,Livio Jean-Charles
203521,Matthew,Dellavedova,9/8/1990,St. Mary's,Australia,75,200,TRUE,FALSE,FALSE,-1,-1,-1,Matthew Dellavedova
203524,Solomon,Hill,3/18/1991,Arizona,USA,78,226,FALSE,TRUE,FALSE,2013,1,23,Solomon Hill
203526,Raul,Neto,5/19/1992,Murcia,Brazil,74,180,TRUE,FALSE,FALSE,2013,2,47,Raul Neto
203527,Ryan,Kelly,4/9/1991,Duke,USA,83,230,FALSE,TRUE,FALSE,2013,2,48,Ryan Kelly
203528,Romero,Osby,,,,,,,,,,,,Romero Osby
203529,Arsalan,Kazemi,,,,,,,,,,,,Arsalan Kazemi
203530,Joffrey,Lauvergne,9/30/1991,Khimki,France,83,260,FALSE,FALSE,TRUE,2013,2,55,Joffrey Lauvergne
203539,Gal,Mekel,3/4/1988,Wichita State,Israel,75,191,TRUE,FALSE,FALSE,-1,-1,-1,Gal Mekel
203540,Gigi,Datome,11/27/1987,Virtus Roma,Italy,80,215,FALSE,TRUE,FALSE,-1,-1,-1,Gigi Datome
203543,Vitor,Faverani,5/5/1988,Valencia,Brazil,83,260,FALSE,FALSE,TRUE,-1,-1,-1,Vitor Faverani
203544,Pero,Antic,7/29/1982,Olympiacos,Macedonia,83,260,FALSE,TRUE,TRUE,-1,-1,-1,Pero Antic
203545,Miroslav,Raduljica,1/5/1988,Efes Pilsen,Serbia,84,250,FALSE,FALSE,TRUE,-1,-1,-1,Miroslav Raduljica
203546,Ian,Clark,3/7/1991,Belmont,USA,75,175,TRUE,FALSE,FALSE,-1,-1,-1,Ian Clark
203547,Eric,Griffin,,,,,,,,,,,,Eric Griffin
203548,Elias,Harris,7/6/1989,Gonzaga,Germany,80,239,FALSE,TRUE,FALSE,-1,-1,-1,Elias Harris
203551,Dee,Bost,,,,,,,,,,,,Dee Bost
203556,Trent,Lockett,,,,,,,,,,,,Trent Lockett
203558,David,Lighty,,,,,,,,,,,,David Lighty
203560,E.J.,Singler,,,,,,,,,,,,E.J. Singler
203561,Brandon,Davies,7/25/1991,Brigham Young,USA,82,240,FALSE,TRUE,FALSE,-1,-1,-1,Brandon Davies
203564,Kalin,Lucas,5/24/1989,Michigan State,USA,73,195,TRUE,FALSE,FALSE,-1,-1,-1,Kalin Lucas
203565,Patrick,Christopher,6/3/1988,California,USA,,,,,,-1,-1,-1,Patrick Christopher
203566,Mickey,McConnell,,,,,,,,,,,,Mickey McConnell
203568,Damen,Bell-Holter,,,,,,,,,,,,Damen Bell-Holter
203569,Chris,Babb,2/14/1990,Iowa State,USA,77,225,TRUE,FALSE,FALSE,-1,-1,-1,Chris Babb
203576,Rodney,Williams,,,,,,,,,,,,Rodney Williams
203577,Carlos,Morais,,,,,,,,,,,,Carlos Morais
203579,Khalif,Wyatt,,,,,,,,,,,,Khalif Wyatt
203580,Larry,Drew II,3/5/1990,UCLA,USA,74,180,TRUE,FALSE,FALSE,-1,-1,-1,Larry Drew II
203583,Abdul,Gaddy,1/26/1992,Washington,USA,,203583,FALSE,FALSE,FALSE,2013,0,0,Abdul Gaddy
203584,Troy,Daniels,7/15/1991,Va Commonwealth,USA,76,200,TRUE,FALSE,FALSE,-1,-1,-1,Troy Daniels
203585,Rodney,McGruder,7/29/1991,Kansas State,USA,76,205,TRUE,FALSE,FALSE,-1,-1,-1,Rodney McGruder
203586,Charlie,Westbrook,,,,,,,,,,,,Charlie Westbrook
203587,Courtney,Fells,,,,,,,,,,,,Courtney Fells
203588,Michael,Lee,,,,,,,,,,,,Michael Lee
203589,Olek,Czyz,,,,,,,,,,,,Olek Czyz
203590,Trey,McKinney-Jones,8/27/1990,Miami,USA,77,220,TRUE,FALSE,FALSE,-1,-1,-1,Trey McKinney-Jones
203613,Jonathon,Simmons,9/14/1989,Houston,USA,78,195,FALSE,TRUE,FALSE,2012,0,0,Jonathon Simmons
203629,Garlon,Green,,,,,,,,,,,,Garlon Green
203658,Norvel,Pelle,2/3/1993,Iona,Antigua and Barbuda,82,231,FALSE,FALSE,TRUE,-1,-1,-1,Norvel Pelle
203687,Reggie,Hearn,8/14/1991,Northwestern,USA,77,210,TRUE,FALSE,FALSE,2013,0,0,Reggie Hearn
203705,Josh,Magette,11/28/1989,Alabama-Huntsville,USA,73,203705,FALSE,FALSE,FALSE,2012,0,0,Josh Magette
203710,C.J.,Williams,2/6/1990,North Carolina State,USA,77,203710,TRUE,FALSE,FALSE,2012,0,0,C.J. Williams
203798,PJ,Hairston,12/24/1992,North Carolina,USA,78,230,TRUE,TRUE,FALSE,2014,1,26,PJ Hairston
203805,Will,Cherry,2/8/1991,Montana,USA,,,,,,-1,-1,-1,Will Cherry
203810,Casper,Ware,1/17/1990,Long Beach State,USA,,,,,,-1,-1,-1,Casper Ware
203816,Scotty,Hopson,8/8/1989,Tennessee,USA,79,204,TRUE,TRUE,FALSE,2011,0,0,Scotty Hopson
203893,Russ,Smith,4/19/1991,Louisville,USA,72,165,TRUE,FALSE,FALSE,2014,2,47,Russ Smith
203894,Shabazz,Napier,7/14/1991,Connecticut,USA,72,175,TRUE,FALSE,FALSE,2014,1,24,Shabazz Napier
203895,Jordan,McRae,3/28/1991,Tennessee,USA,77,179,TRUE,FALSE,FALSE,2014,2,58,Jordan McRae
203898,Tyler,Ennis,8/24/1994,Syracuse,Canada,75,194,TRUE,FALSE,FALSE,2014,1,18,Tyler Ennis
203900,Markel,Brown,1/29/1992,Oklahoma State,USA,75,190,TRUE,FALSE,FALSE,2014,2,44,Markel Brown
203901,Elfrid,Payton,2/22/1994,Louisana-Lafayette,USA,75,195,TRUE,FALSE,FALSE,2014,1,10,Elfrid Payton
203902,Semaj,Christon,11/1/1992,Xavier,USA,75,190,TRUE,FALSE,FALSE,2014,2,55,Semaj Christon
203905,Aaron,Craft,,,,,,,,,,,,Aaron Craft
203906,Devyn,Marble,9/21/1992,Iowa,USA,78,200,FALSE,TRUE,FALSE,2014,2,56,Devyn Marble
203907,Deonte,Burton,,,,,,,,,,,,Deonte Burton
203909,KJ,McDaniels,2/9/1993,Clemson,USA,78,205,TRUE,TRUE,FALSE,2014,2,32,KJ McDaniels
203910,Nick,Johnson,12/22/1992,Arizona,USA,75,202,TRUE,FALSE,FALSE,2014,2,42,Nick Johnson
203912,C.J.,Wilcox,12/30/1990,Washington,USA,77,195,TRUE,FALSE,FALSE,2014,1,28,C.J. Wilcox
203913,Jabari,Brown,12/18/1992,Missouri,USA,77,214,TRUE,FALSE,FALSE,2014,,,Jabari Brown
203917,Nik,Stauskas,10/7/1993,Michigan,Canada,78,203917,TRUE,FALSE,FALSE,2014,1,8,Nik Stauskas
203918,Rodney,Hood,10/20/1992,Duke,USA,80,208,TRUE,TRUE,FALSE,2014,1,23,Rodney Hood
203919,Jordan,Adams,7/8/1994,UCLA,USA,77,209,TRUE,FALSE,FALSE,2014,1,22,Jordan Adams
203920,Khem,Birch,9/28/1992,UNLV,Canada,80,233,FALSE,FALSE,TRUE,-1,-1,-1,Khem Birch
203921,Cleanthony,Early,4/17/1991,Wichita State,USA,80,210,FALSE,TRUE,FALSE,2014,2,34,Cleanthony Early
203922,Glenn,Robinson III,1/8/1994,Michigan,USA,78,222,FALSE,TRUE,FALSE,2014,2,40,Glenn Robinson III
203923,James,Young,8/16/1995,Kentucky,USA,78,203923,FALSE,FALSE,FALSE,2014,1,17,James Young
203925,Joe,Harris,9/6/1991,Virginia,USA,78,220,TRUE,TRUE,FALSE,2014,2,33,Joe Harris
203927,CJ,Fair,,,,,,,,,,,,CJ Fair
203928,Cory,Jefferson,12/26/1990,Baylor,USA,81,218,FALSE,TRUE,FALSE,2014,2,60,Cory Jefferson
203929,Melvin,Ejim,,,,,,,,,,,,Melvin Ejim
203930,Sean,Kilpatrick,1/6/1990,Cincinnati,USA,76,212,TRUE,FALSE,FALSE,-1,-1,-1,Sean Kilpatrick
203933,T.J.,Warren,9/5/1993,North Carolina State,USA,80,220,FALSE,TRUE,FALSE,2014,1,14,T.J. Warren
203934,Lamar,Patterson,8/12/1991,Pittsburgh,USA,77,225,TRUE,TRUE,FALSE,2014,2,48,Lamar Patterson
203940,Adreian,Payne,2/19/1991,Michigan State,USA,82,237,FALSE,TRUE,FALSE,2014,1,15,Adreian Payne
203942,Patric,Young,,,,,,,,,,,,Patric Young
203943,Noah,Vonleh,8/24/1995,Indiana,USA,82,257,FALSE,TRUE,FALSE,2014,1,9,Noah Vonleh
203945,Alex,Kirk,11/14/1991,New Mexico,USA,84,245,FALSE,FALSE,TRUE,-1,-1,-1,Alex Kirk
203946,Cameron,Bairstow,12/7/1990,New Mexico,Australia,81,203946,FALSE,TRUE,TRUE,2014,2,49,Cameron Bairstow
203947,Jordan,Bachynski,,,,,,,,,,,,Jordan Bachynski
203948,Johnny,O'Bryant III,6/1/1993,Louisiana State,USA,81,203948,FALSE,FALSE,FALSE,2014,2,36,Johnny O'Bryant III
203949,James Michael,McAdoo,1/4/1993,North Carolina,USA,81,230,FALSE,TRUE,FALSE,-1,-1,-1,James Michael McAdoo
203950,Jarnell,Stokes,1/7/1994,Tennessee,USA,81,255,FALSE,TRUE,TRUE,2014,2,35,Jarnell Stokes
203951,Keith,Appling,2/13/1992,Michigan State,USA,73,203951,FALSE,FALSE,FALSE,-22,-22,-22,Keith Appling
203953,Jabari,Parker,3/15/1995,Duke,USA,79,245,FALSE,TRUE,FALSE,2014,1,2,Jabari Parker
203954,Joel,Embiid,3/16/1994,Kansas,Cameroon,84,280,FALSE,TRUE,TRUE,2014,1,3,Joel Embiid
203955,Bryce,Cotton,8/11/1992,Providence,USA,73,165,TRUE,FALSE,FALSE,-1,-1,-1,Bryce Cotton
203956,Mitch,McGary,6/6/1992,Michigan,USA,82,255,FALSE,TRUE,FALSE,2014,1,21,Mitch McGary
203957,Dante,Exum,7/13/1995,Australian Institute of Sport,Australia,77,214,TRUE,FALSE,FALSE,2014,1,5,Dante Exum
203958,Andre,Dawkins,9/19/1991,Duke,USA,77,219,TRUE,FALSE,FALSE,-1,-1,-1,Andre Dawkins
203959,Scottie,Wilbekin,,,,,,,,,,,,Scottie Wilbekin
203960,JaKarr,Sampson,3/20/1993,St. John's (NY),USA,79,214,FALSE,TRUE,FALSE,-1,-1,-1,JaKarr Sampson
203961,Eric,Moreland,12/24/1991,Oregon State,USA,82,238,FALSE,TRUE,TRUE,-1,-1,-1,Eric Moreland
203962,Josh,Huestis,12/19/1991,Stanford,USA,79,230,TRUE,FALSE,FALSE,2014,1,29,Josh Huestis
203963,Shayne,Whittington,3/27/1991,Western Michigan,USA,83,250,FALSE,TRUE,TRUE,-1,-1,-1,Shayne Whittington
203964,Roscoe,Smith,,,,,,,,,,,,Roscoe Smith
203965,Justin,Cobbs,,,,,,,,,,,,Justin Cobbs
203966,Jamil,Wilson,11/21/1990,Marquette,USA,79,229,FALSE,TRUE,FALSE,-1,-1,-1,Jamil Wilson
203967,Dario,Saric,4/8/1994,,,82,225,,,,,,,Dario Saric
203968,Jerrelle,Benimon,8/1/1991,Towson,USA,,,,,,-1,-1,-1,Jerrelle Benimon
203990,Drew,Crawford,,,,,,,,,,,,Drew Crawford
203992,Bogdan,Bogdanovic,8/18/1992,,,77,220,FALSE,TRUE,FALSE,,,,Bogdan Bogdanovic
203995,Vasilije,Micic,,,,,,TRUE,FALSE,FALSE,,,,Vasilije Micic
203996,Damien,Inglis,5/20/1995,Chorale Roanne,France,80,246,FALSE,TRUE,FALSE,2014,2,31,Damien Inglis
203998,Bruno,Caboclo,9/21/1995,Pinheiros,Brazil,81,218,FALSE,TRUE,FALSE,2014,1,20,Bruno Caboclo
204002,Edy,Tavares,3/22/1992,Gran Canaria,Cabo Verde,87,265,FALSE,FALSE,TRUE,2014,2,43,Edy Tavares
204014,Damjan,Rudez,6/17/1986,Zaragoza,Croatia,82,228,FALSE,TRUE,FALSE,-1,-1,-1,Damjan Rudez
204020,Tyler,Johnson,5/7/1992,Fresno State,USA,75,186,TRUE,FALSE,FALSE,-1,-1,-1,Tyler Johnson
204021,Sim,Bhullar,12/2/1992,New Mexico State,Canada,89,360,FALSE,FALSE,TRUE,-1,-1,-1,Sim Bhullar
204022,Jack,Cooley,4/12/1991,Notre Dame,USA,82,274,FALSE,TRUE,TRUE,-1,-1,-1,Jack Cooley
204024,Christian,Watford,,,,,,,,,,,,Christian Watford
204025,Tim,Frazier,11/1/1990,Penn State,USA,72,170,TRUE,FALSE,FALSE,-1,-1,-1,Tim Frazier
204026,Brock,Motum,,,,,,,,,,,,Brock Motum
204027,Josh,Davis,,,,,,,,,,,,Josh Davis
204028,Tarik,Black,11/22/1991,Kansas,USA,81,250,FALSE,TRUE,TRUE,-1,-1,-1,Tarik Black
204029,Brady,Heslip,,,,,,,,,,,,Brady Heslip
204030,Mitchell,Watt,,,,,,,,,,,,Mitchell Watt
204033,David,Wear,9/21/1990,UCLA,USA,82,230,FALSE,TRUE,FALSE,-1,-1,-1,David Wear
204034,Luke,Hancock,,,,,,,,,,,,Luke Hancock
204037,Travis,Wear,9/21/1990,UCLA,USA,82,225,FALSE,TRUE,FALSE,-1,-1,-1,Travis Wear
204038,Langston,Galloway,12/9/1991,St. Joseph's (PA),USA,73,200,TRUE,FALSE,FALSE,-1,-1,-1,Langston Galloway
204039,Chris,Crawford,,,,,,,,,,,,Chris Crawford
204040,Ronald,Roberts Jr.,,,,,,,,,,,,Ronald Roberts Jr.
204041,Brian,Qvale,,,,,,,,,,,,Brian Qvale
204044,Orlando,Sanchez,,,,,,,,,,,,Orlando Sanchez
204053,Shawn,Jones,,,,,,,,,,,,Shawn Jones
204054,Zoran,Dragic,6/22/1989,Malaga,Slovenia,77,204054,TRUE,TRUE,FALSE,-22,-22,-22,Zoran Dragic
204061,Joe,Jackson,,,,,,,,,,,,Joe Jackson
204062,Casey,Prather,,,,,,,,,,,,Casey Prather
204063,Kadeem,Batts,,,,,,,,,,,,Kadeem Batts
204064,Akil,Mitchell,,,,,,,,,,,,Akil Mitchell
204065,David,Stockton,6/24/1991,Gonzaga,USA,71,165,TRUE,FALSE,FALSE,2014,0,0,David Stockton
204066,John,Holland,11/6/1988,Boston University,USA,77,204066,FALSE,FALSE,FALSE,-22,-22,-22,John Holland
204067,Jarell,Eddie,10/30/1991,Virginia Tech,USA,79,204067,TRUE,TRUE,FALSE,-22,-22,-22,Jarell Eddie
204071,Stephen,Holt,,,,,,,,,,,,Stephen Holt
204075,Talib,Zanna,,,,,,,,,,,,Talib Zanna
204076,Richard,Solomon,,,,,,,,,,,,Richard Solomon
204077,Michael,Jenkins,,,,,,,,,,,,Michael Jenkins
204078,Yuki,Togashi,,,,,,,,,,,,Yuki Togashi
204079,Drew,Gordon,7/12/1990,New Mexico,USA,81,245,FALSE,TRUE,TRUE,-1,-1,-1,Drew Gordon
204080,Geron,Johnson,,,,,,,,,,,,Geron Johnson
204098,Xavier,Munford,6/1/1992,Rhode Island,USA,76,173,TRUE,FALSE,FALSE,2014,,,Xavier Munford
204136,Marcus,Simmons,,,,,,,,,,,,Marcus Simmons
204179,Omari,Johnson,5/26/1989,Oregon State,Jamaica,81,220,FALSE,TRUE,FALSE,-1,-1,-1,Omari Johnson
204189,Jaron,Johnson,,,,,,,,,,,,Jaron Johnson
204192,Raphiael,Putney,,,,,,,,,,,,Raphiael Putney
204215,Bubu,Palo,,,,,,,,,,,,Bubu Palo
204222,Greg,Whittington,2/7/1993,Georgetown,USA,80,210,FALSE,TRUE,FALSE,-1,-1,-1,Greg Whittington
204289,Nick,Wiggins,,,,,,,,,,,,Nick Wiggins
204310,Davion,Berry,,,,,,,,,,,,Davion Berry
266266,Corey,Brewer,,,,,,,,,,,,Corey Brewer
266283,Chris,Richard,,,,,,,,,,,,Chris Richard
267617,Theodoros,Papaloukas,,,,,,,,,,,,Theodoros Papaloukas
267618,Josh,Childress,,,,,,,,,,,,Josh Childress
267619,Nikola,Vujcic,,,,,,,,,,,,Nikola Vujcic
267620,Ioannis,Bourousis,,,,,,,,,,,,Ioannis Bourousis
267621,Yotam,Halperin,,,,,,,,,,,,Yotam Halperin
267622,Linas,Kleiza,,,,,,,,,,,,Linas Kleiza
267624,Panagiotis,Vasilopoulos,,,,,,,,,,,,Panagiotis Vasilopoulos
267625,Andreas,Glyniadakis,,,,,,,,,,,,Andreas Glyniadakis
267633,Patrick,Beverley,,,,,,,,,,,,Patrick Beverley
267634,Milos,Teodosic,,,,,,,,,,,,Milos Teodosic
267635,Kostas,Sloukas,,,,,,,,,,,,Kostas Sloukas
267636,Sofoklis,Schortsanitis,,,,,,,,,,,,Sofoklis Schortsanitis
267637,Von,Wafer,,,,,,,,,,,,Von Wafer
416498,J.R.,Holden,,,,,,,,,,,,J.R. Holden
500032,Wesley,Matthews,,,,,,,,,,,,Wesley Matthews
600001,Nate,Thurmond,7/25/1941,Bowling Green,USA,83,225,FALSE,FALSE,TRUE,1963,1,3,Nate Thurmond
600003,Bob,Cousy,8/9/1928,Holy Cross,USA,73,175,TRUE,FALSE,FALSE,1950,1,3,Bob Cousy
600005,Bob,Lanier,9/10/1948,St. Bonaventure,USA,83,600005,FALSE,FALSE,TRUE,1970,1,1,Bob Lanier
600006,Earl,Monroe,11/21/1944,Winston-Salem State,USA,75,600006,TRUE,FALSE,FALSE,1967,1,2,Earl Monroe
